"journal_entry_id","line_item","company_id","account_id","description","debit","credit"
4432,1,1,716,"FY 2014",190388.1,0.0
4432,2,1,784,"FY 2014",0.0,190388.1
4432,3,1,716,"FY 2015",56724.0,0.0
4432,4,1,784,"FY 2015",0.0,56724.0
4433,1,1,827,"I-414",91044.97,0.0
4433,2,1,817,"I-414   ",14567.2,0.0
4433,3,1,356,"INT.73886010  JJ CUSTOMER BUSINESS DEVELOPMENT, INC   March´2016",0.0,105612.17
4434,1,1,799,"Mar-16",11306.44,0.0
4434,2,1,356,"debit Card Payment",0.0,11306.44
4435,1,1,588,"Online Banking fee",250.0,0.0
4435,2,1,356,"Online Banking fee",0.0,250.0
4435,3,1,588,"Online Banking fee",5.0,0.0
4435,4,1,356,"Online Banking fee",0.0,5.0
4435,5,1,817,"Tax from online banking",40.8,0.0
4435,6,1,356,"Tax from online banking",0.0,40.8
4435,7,1,588,"Bank fee - wire transfer fee",535.05,0.0
4435,8,1,356,"Bank fee - wire transfer fee",0.0,535.05
4435,9,1,817,"Tax from wire transfer fees",85.61,0.0
4435,10,1,356,"Tax from wire transfer fees",0.0,85.61
4435,11,1,588,"Bank fee - wire transfer fee",519.3,0.0
4435,12,1,356,"Bank fee - wire transfer fee",0.0,519.3
4435,13,1,817,"Tax from wire transfer fees",83.09,0.0
4435,14,1,356,"Tax from wire transfer fees",0.0,83.09
4436,1,1,356,"Invoice Payment K 1061 Y K 1064",151930.8,0.0
4436,2,1,819,"Invoice Payment K 1061",0.0,98661.6
4436,3,1,819,"Invoice K 1064",0.0,92888.76
4436,4,1,589,"Invoice K 1061 Y K 1064",39619.56,0.0
4437,1,1,356,"Invoice Payment K1059",100154.82,0.0
4437,2,1,780,"Invoice Payment K 1059",0.0,132720.0
4437,3,1,784,"Invoice K 1059",37095.45,0.0
4437,4,1,585,"Invoice K 1059",0.0,4530.27
4438,1,1,637,"JetBlue",5550.0,0.0
4438,2,1,799,"JetBlue",0.0,5550.0
4438,3,1,637,"Airline",3709.44,0.0
4438,4,1,799,"Airline",0.0,3709.44
4438,5,1,588,"Annual fee",950.0,0.0
4438,6,1,799,"Annual fee",0.0,950.0
4438,7,1,569,"ComCast",911.0,0.0
4438,8,1,799,"ComCast",0.0,911.0
4438,9,1,569,"ComCast",1097.0,0.0
4438,10,1,799,"ComCast",0.0,1097.0
4439,1,1,780,"I-K1065",115274.0,0.0
4439,2,1,778,"I-K1065",0.0,115274.0
4439,3,1,819,"I-K1067",92888.76,0.0
4439,4,1,818,"I-K1067",0.0,92888.76
4439,5,1,818,"I-K1066 Cancelled",0.0,0.0
4440,1,1,827,"I-558",107016.33,0.0
4440,2,1,817,"I-558   ",17122.61,0.0
4440,3,1,356,"INT.90508027  JJ CUSTOMER BUSINESS DEVELOPMENT, INC   April´2016",0.0,124138.94
4441,1,1,827,"I-503",90684.1,0.0
4441,2,1,817,"I-503   ",14509.46,0.0
4441,3,1,356,"INT.37055011  JJ CUSTOMER BUSINESS DEVELOPMENT, INC   April´2016",0.0,105193.56
4442,1,1,799,"Entry Apr DE 2016",911.0,0.0
4442,2,1,356,"debit Card Payment",0.0,911.0
4443,1,1,637,"Airline",3822.0,0.0
4443,2,1,799,"Airline",0.0,3822.0
4443,3,1,569,"ComCast",1058.0,0.0
4443,4,1,799,"ComCast",0.0,1058.0
4444,1,1,780,"I-K1068",115014.51,0.0
4444,2,1,778,"I-K1068",0.0,115014.51
4444,3,1,819,"I-K1069",92841.19,0.0
4444,4,1,818,"I-K1069",0.0,92841.19
4445,1,1,573,"I/CA4786AEA3",56.9,0.0
4445,2,1,817,"I/CA4786AEA1    ",9.1,0.0
4445,3,1,640,"I/CA4786AEA2",0.0,66.0
4445,4,1,576,"Car fees",477.0,0.0
4445,5,1,640,"Car fees",0.0,477.0
4445,6,1,569,"AT&T",763.41,0.0
4445,7,1,640,"AT&T",0.0,763.41
4446,1,1,640,"ATM Withdrawal",5000.0,0.0
4446,2,1,356,"ATM Withdrawal",0.0,5000.0
4447,1,1,588,"Online Banking fee",250.0,0.0
4447,2,1,356,"Online Banking fee",0.0,250.0
4447,3,1,817,"Tax from online banking",40.0,0.0
4447,4,1,356,"Tax from online banking",0.0,40.0
4447,5,1,588,"Bank fee",75.0,0.0
4447,6,1,356,"Bank fee",0.0,75.0
4447,7,1,817,"Tax from banking fees",12.0,0.0
4447,8,1,356,"Tax from banking fees",0.0,12.0
4448,1,1,356,"Invoice Payment K1065",100127.82,0.0
4448,2,1,780,"Invoice Payment K 1065",0.0,115274.0
4448,3,1,784,"Invoice K 1065",11147.5,0.0
4448,4,1,589,"Invoice K 1065",3998.68,0.0
4449,1,1,827,"I-707",83579.87,0.0
4449,2,1,817,"I-707   ",13372.78,0.0
4449,3,1,356,"INT.45194017 Y 16016011  JJ CUSTOMER BUSINESS DEVELOPMENT, INC  May ´2016",0.0,60000.0
4449,4,1,356,"INT.45194017 Y 16016011  JJ CUSTOMER BUSINESS DEVELOPMENT, INC  May ´2016",0.0,36952.65
4450,1,1,799,"May-16",4880.0,0.0
4450,2,1,356,"INT. 74650011 debit Card Pymnt 9036  May ´2016.",0.0,4880.0
4451,1,1,640,"CHQ 1086  xxx",15000.0,0.0
4451,2,1,356,"CHQ 1086  xxx",0.0,15000.0
4452,1,1,640,"CHQ 1087  xx",15000.0,0.0
4452,2,1,356,"CHQ 1087  xxx",0.0,15000.0
4453,1,1,780,"I-K1070",111706.14,0.0
4453,2,1,778,"I-K1070",0.0,111706.14
4453,3,1,819,"I-K1071",92870.71,0.0
4453,4,1,818,"I-K1071",0.0,92870.71
4454,1,1,569,"ComCast",1027.0,0.0
4454,2,1,799,"ComCast",0.0,1027.0
4455,1,1,588,"Online Banking fee",250.0,0.0
4455,2,1,356,"Online Banking fee",0.0,250.0
4455,3,1,817,"Tax from online banking",40.0,0.0
4455,4,1,356,"Tax from online banking",0.0,40.0
4456,1,1,356,"Invoice Payment K1068",105878.21,0.0
4456,2,1,780,"Invoice Payment K 1068",0.0,115014.51
4456,3,1,784,"Invoice K 1068",11784.5,0.0
4456,4,1,585,"Invoice K 1068",0.0,2648.2
4457,1,1,827,"I-779",129310.34,0.0
4457,2,1,817,"I-779   ",20689.66,0.0
4457,3,1,356,"INT. 4719011   JJ CUSTOMER BUSINESS DEVELOPMENT, INC  June ´2016",0.0,150000.0
4458,1,1,827,"I-838",86206.9,0.0
4458,2,1,817,"I-838   ",13793.1,0.0
4458,3,1,356,"INT. 98457016   JJ CUSTOMER BUSINESS DEVELOPMENT, INC  June ´2016",0.0,100000.0
4459,1,1,799,"June  2016.",1027.0,0.0
4459,2,1,356,"INT. 43672010  debit Card Pymnt 9036  June ´2016.",0.0,1027.0
4460,1,1,637,"LYFT * RIDE THU",38.11,0.0
4460,2,1,799,"LYFT * RIDE THU",0.0,38.11
4460,3,1,569,"ComCast",1028.0,0.0
4460,4,1,799,"ComCast",0.0,1028.0
4460,5,1,637,"LYFT * RIDE FRI",160.26,0.0
4460,6,1,799,"LYFT * RIDE FRI",0.0,160.26
4460,7,1,637,"LYFT * RIDE FRI",150.23,0.0
4460,8,1,799,"LYFT * RIDE FRI",0.0,150.23
4461,1,1,588,"Bank fee - checkbook",30.0,0.0
4461,2,1,356,"Bank fee - checkbook",0.0,30.0
4461,3,1,817,"Tax from checkbook fees",4.8,0.0
4461,4,1,356,"Tax from checkbook fees",0.0,4.8
4461,5,1,588,"Bank fee - wire transfer fee",555.9,0.0
4461,6,1,356,"Bank fee - wire transfer fee",0.0,555.9
4461,7,1,817,"Tax from wire transfer fees",88.94,0.0
4461,8,1,356,"Tax from wire transfer fees",0.0,88.94
4461,9,1,588,"Online Banking fee",250.0,0.0
4461,10,1,356,"Online Banking fee",0.0,250.0
4461,11,1,817,"Tax from online banking",40.0,0.0
4461,12,1,356,"Tax from online banking",0.0,40.0
4461,13,1,588,"Bank fee - wire transfer fee",548.23,0.0
4461,14,1,356,"Bank fee - wire transfer fee",0.0,548.23
4461,15,1,817,"Tax from wire transfer fees",87.72,0.0
4461,16,1,356,"Tax from wire transfer fees",0.0,87.72
4462,1,1,780,"I-K1072",119425.67,0.0
4462,2,1,778,"I-K1072",0.0,119425.67
4462,3,1,819,"I-K1073",92888.75,0.0
4462,4,1,818,"I-K1073",0.0,92888.75
4463,1,1,356,"Invoice Payment K1070 ",104174.79,0.0
4463,2,1,780,"Invoice Payment K 1070",0.0,111706.14
4463,3,1,784,"Invoice K 1070",11620.35,0.0
4463,4,1,585,"Invoice K 1070",0.0,4089.0
4464,1,1,356,"Invoice Payment K1067,K1069 Y K1071",240747.71,0.0
4464,2,1,819,"Invoice Payment K 1067",0.0,92888.76
4464,3,1,819,"Invoice Payment K 1069",0.0,92841.19
4464,4,1,819,"Invoice Payment K 1071",0.0,92870.71
4464,5,1,589,"Invoice Payment K 1067,1069  Y 1071",37852.95,0.0
4465,1,1,827,"I-925",60344.83,0.0
4465,2,1,817,"I-925   ",9655.17,0.0
4465,3,1,356,"INT. 33337011   JJ CUSTOMER BUSINESS DEVELOPMENT, INC  July´2016",0.0,70000.0
4466,1,1,827,"I-990",68965.52,0.0
4466,2,1,817,"I-990   ",11034.48,0.0
4466,3,1,356,"INT. 34719010   JJ CUSTOMER BUSINESS DEVELOPMENT, INC  July´2016",0.0,80000.0
4467,1,1,799,"July 2016.",1376.6,0.0
4467,2,1,356,"",0.0,1376.6
4468,1,1,569,"ComCast",1052.0,0.0
4468,2,1,799,"ComCast",0.0,1052.0
4468,3,1,637,"LYFT RIDE WED",143.29,0.0
4468,4,1,799,"LYFT RIDE WED",0.0,143.29
4468,5,1,637,"LYFT RIDE WED",120.11,0.0
4468,6,1,799,"LYFT RIDE WED",0.0,120.11
4468,7,1,637,"LYFT RIDE WED",67.28,0.0
4468,8,1,799,"LYFT RIDE WED",0.0,67.28
4468,9,1,637,"LYFT RIDE WED",42.57,0.0
4468,10,1,799,"LYFT RIDE WED",0.0,42.57
4468,11,1,637,"LYFT RIDE WED",62.86,0.0
4468,12,1,799,"LYFT RIDE WED",0.0,62.86
4468,13,1,637,"LYFT RIDE WED",238.88,0.0
4468,14,1,799,"LYFT RIDE WED",0.0,238.88
4469,1,1,569,"I-3469293",1121.15,0.0
4469,2,1,356,"Supermarket",0.0,1121.15
4469,3,1,569,"I-49160482",58.0,0.0
4469,4,1,640,"I-49160482",0.0,58.0
4469,5,1,569,"AT&T",1050.04,0.0
4469,6,1,640,"AT&T",0.0,1050.04
4470,1,1,780,"I-K1074",119231.06,0.0
4470,2,1,778,"I-K1074",0.0,119231.06
4470,3,1,819,"I-K1075",92888.84,0.0
4470,4,1,818,"I-K1075",0.0,92888.84
4471,1,1,588,"Online Banking fee",250.0,0.0
4471,2,1,356,"Online Banking fee",0.0,250.0
4471,3,1,817,"Tax from online banking",40.0,0.0
4471,4,1,356,"Tax from online banking",0.0,40.0
4472,1,1,356,"Invoice Payment K1072 ",105817.04,0.0
4472,2,1,780,"Invoice Payment K 1072",0.0,119425.67
4472,3,1,784,"Invoice K 1072",12015.92,0.0
4472,4,1,585,"Invoice K 1072",1592.71,0.0
4473,1,1,827,"I-990",68965.52,0.0
4473,2,1,817,"I-990   ",11034.48,0.0
4473,3,1,356,"INT. 34719010   JJ CUSTOMER BUSINESS DEVELOPMENT, INC  July´2016",0.0,80000.0
4474,1,1,827,"I-1079",25862.07,0.0
4474,2,1,817,"I-1079  ",4137.93,0.0
4474,3,1,356,"INT. 88739009   JJ CUSTOMER BUSINESS DEVELOPMENT, INC  August ´2016",0.0,30000.0
4475,1,1,827,"I-1164",129310.34,0.0
4475,2,1,817,"I-1164  ",20689.66,0.0
4475,3,1,356,"INT. 2879016   JJ CUSTOMER BUSINESS DEVELOPMENT, INC  August ´2016",0.0,150000.0
4476,1,1,799,"Entry Aug 2016",1726.99,0.0
4476,2,1,356,"INT. 73002005  debit Card Pymnt 8085  August ´2016",0.0,1726.99
4477,1,1,780,"I-K1076",121825.86,0.0
4477,2,1,778,"I-K1076",0.0,121825.86
4477,3,1,819,"I-K1077",92888.69,0.0
4477,4,1,818,"I-K1077",0.0,92888.69
4478,1,1,706,"I-2402901",455.16,0.0
4478,2,1,817,"I-2402901",72.84,0.0
4478,3,1,356,"KFC",0.0,528.0
4478,4,1,706,"I-19684 COY",1237.07,0.0
4478,5,1,817,"I-19684 COY",197.93,0.0
4478,6,1,706,"I-19684 COY",215.25,0.0
4478,7,1,356,"BBQ GRILL",0.0,1650.25
4478,8,1,536,"I-IHGDFE616501",761.21,0.0
4478,9,1,817,"I-IHGDFE616501",121.79,0.0
4478,10,1,356,"HOME DEPOT",0.0,883.0
4479,1,1,588,"Online Banking fee",250.0,0.0
4479,2,1,356,"Online Banking fee",0.0,250.0
4479,3,1,817,"Tax from online banking",40.0,0.0
4479,4,1,356,"Tax from online banking",0.0,40.0
4479,5,1,588,"Bank fee - wire transfer fee",548.02,0.0
4479,6,1,356,"Bank fee - wire transfer fee",0.0,548.02
4479,7,1,817,"Tax from wire transfer fees",87.68,0.0
4479,8,1,356,"Tax from wire transfer fees",0.0,87.68
4480,1,1,356,"Invoice Payment K1074, 1076  ",225533.49,0.0
4480,2,1,780,"Invoice Payment K 1074",0.0,119231.06
4480,3,1,784,"Invoice K 1074",1633.59,0.0
4480,4,1,589,"Invoice K 1074",4856.25,0.0
4480,5,1,780,"Invoice K 1076",0.0,121825.86
4480,6,1,784,"Invoice K 1076",1633.59,0.0
4480,7,1,589,"Invoice K 1076",7400.0,0.0
4481,1,1,356,"Invoice Payment K1073",105224.39,0.0
4481,2,1,819,"Invoice Payment K 1073",0.0,92888.75
4481,3,1,585,"Invoice Payment K 1073",0.0,12335.64
4482,1,1,569,"ComCast",1035.0,0.0
4482,2,1,799,"ComCast",0.0,1035.0
4482,3,1,470,"School",23235.0,0.0
4482,4,1,640,"School",23654.53,0.0
4482,5,1,799,"School",0.0,46889.53
4482,6,1,640,"School",17054.98,0.0
4482,7,1,799,"School",0.0,17054.98
4483,1,1,569,"AT&T",452.76,0.0
4483,2,1,640,"AT&T",0.0,452.76
4484,1,1,473,"Balance account transfer August  2016.",20000.0,0.0
4484,2,1,791,"Balance account transfer August  2016.",0.0,20000.0
4485,1,1,827,"I-1257",68965.52,0.0
4485,2,1,817,"I-1257  ",11034.48,0.0
4485,3,1,356,"INT. 67248010   JJ CUSTOMER BUSINESS DEVELOPMENT, INC September´2016",0.0,80000.0
4486,1,1,827,"I-1363",60344.83,0.0
4486,2,1,817,"I-1363  ",9655.17,0.0
4486,3,1,356,"INT. 93661020   JJ CUSTOMER BUSINESS DEVELOPMENT, INC September´2016",0.0,70000.0
4487,1,1,536,"I-24707",6752.9,0.0
4487,2,1,817,"I-24707   ",1080.46,0.0
4487,3,1,356,"INT.39305019   HERMER, Inc. September 2016.",0.0,7833.36
4488,1,1,799,"September 2016.",64979.51,0.0
4488,2,1,356,"INT. 80448008  debit Card Pymnt 8085 September´2016",0.0,64979.51
4489,1,1,573,"I-BW23305",7326.72,0.0
4489,2,1,817,"I-BW23305   ",1172.28,0.0
4489,3,1,356,"INT.88997009  S.   September 2016.",0.0,8499.0
4490,1,1,569,"ComCast",1027.0,0.0
4490,2,1,799,"ComCast",0.0,1027.0
4491,1,1,569,"AT&T",212.07,0.0
4491,2,1,640,"AT&T",0.0,212.07
4492,1,1,780,"I-K1078",122279.95,0.0
4492,2,1,778,"I-K1078",0.0,122279.95
4492,3,1,819,"I-K1079",92888.84,0.0
4492,4,1,818,"I-K1079",0.0,92888.84
4493,1,1,706,"I-D31505",4652.85,0.0
4493,2,1,817,"I-D31505     ",719.28,0.0
4493,3,1,706,"I-Z2215",607.76,0.0
4493,4,1,817,"I-Z2215     ",97.24,0.0
4493,5,1,706,"I-2516",2035.34,0.0
4493,6,1,817,"I-2516    ",325.66,0.0
4493,7,1,573,"I-6842354",5172.4,0.0
4493,8,1,817,"I-6842354   ",827.59,0.0
4493,9,1,536,"I-IHGDFE629698",231.9,0.0
4493,10,1,817,"I-IHGDFE629698   ",37.1,0.0
4493,11,1,356,"CUMA Rest",0.0,5372.13
4493,12,1,356,"Restaurant Yumm",0.0,705.0
4493,13,1,356,"GastroPub",0.0,2361.0
4493,14,1,356,"GAME PLANET",0.0,3799.99
4493,15,1,356,"HOME DEPOT",0.0,269.0
4493,16,1,640,"GAME PLANET",0.0,2200.0
4494,1,1,640,"ATM Withdrawal",4900.0,0.0
4494,2,1,588,"Bank fee- ATM from different bank",26.5,0.0
4494,3,1,817,"Bank fee- ATM from different bank",4.24,0.0
4494,4,1,356,"ATM Withdrawal",0.0,4930.74
4494,5,1,640,"ATM Withdrawal",5000.0,0.0
4494,6,1,356,"ATM Withdrawal",0.0,5000.0
4495,1,1,536,"I-81BF0A590A",6203.54,0.0
4495,2,1,817,"I-81BF0A590A      ",992.56,0.0
4495,3,1,640,"COSTCO",0.0,7196.1
4495,4,1,573,"I-B89335",80.0,0.0
4495,5,1,640,"Training Academy - Online",0.0,80.0
4495,6,1,637,"AMAZON",518.74,0.0
4495,7,1,640,"AMAZON",0.0,518.74
4496,1,1,588,"Online Banking fee",250.0,0.0
4496,2,1,356,"Online Banking fee",0.0,250.0
4496,3,1,817,"Tax from online banking",40.0,0.0
4496,4,1,356,"Tax from online banking",0.0,40.0
4496,5,1,588,"Bank fee - wire transfer fee",577.54,0.0
4496,6,1,356,"Bank fee - wire transfer fee",0.0,577.54
4496,7,1,817,"Tax from wire transfer fees",92.41,0.0
4496,8,1,356,"Tax from wire transfer fees",0.0,92.41
4497,1,1,356,"Invoice Payment K1078 ",109594.86,0.0
4497,2,1,780,"Invoice Payment K 1078",0.0,122279.95
4497,3,1,784,"Invoice K 1078",12213.63,0.0
4497,4,1,589,"Invoice K 1078",471.46,0.0
4498,1,1,827,"I-1536",64655.17,0.0
4498,2,1,817,"I-1536  ",10344.83,0.0
4498,3,1,356,"INT. 79287014   JJ CUSTOMER BUSINESS DEVELOPMENT, INC October´2016",0.0,75000.0
4499,1,1,827,"I-1448",60344.83,0.0
4499,2,1,817,"I-1448  ",9655.17,0.0
4499,3,1,356,"INT. 43499011   JJ CUSTOMER BUSINESS DEVELOPMENT, INC October´2016",0.0,70000.0
4500,1,1,799,"October 2016.",1027.0,0.0
4500,2,1,356,"INT. 16864008  debit Card Payment October´2016.",0.0,1027.0
4501,1,1,616,"CHQ1088  xxx",21000.0,0.0
4501,2,1,356,"CHQ1088  xxx",0.0,21000.0
4502,1,1,780,"I-K1080",125328.84,0.0
4502,2,1,778,"I-K1080",0.0,125328.84
4502,3,1,819,"I-K1081",92888.82,0.0
4502,4,1,818,"I-K1081",0.0,92888.82
4503,1,1,569,"ComCast",1028.0,0.0
4503,2,1,799,"ComCast",0.0,1028.0
4503,3,1,637,"LYFT RIDE",500.82,0.0
4503,4,1,799,"LYFT RIDE",0.0,500.82
4503,5,1,637,"NETPAY",199.0,0.0
4503,6,1,799,"NETPAY",0.0,199.0
4504,1,1,569,"AT&T",425.72,0.0
4504,2,1,640,"AT&T",0.0,425.72
4504,3,1,536,"I-661238",925.35,0.0
4504,4,1,817,"I-661238   ",148.06,0.0
4504,5,1,640,"HOME DEPOT",0.0,1073.41
4505,1,1,588,"Online Banking fee",250.0,0.0
4505,2,1,356,"Online Banking fee",0.0,250.0
4505,3,1,588,"Online Banking fee",199.0,0.0
4505,4,1,356,"Online Banking fee",0.0,199.0
4505,5,1,817,"Tax from online banking",71.84,0.0
4505,6,1,356,"Tax from online banking",0.0,71.84
4505,7,1,588,"Bank fee - wire transfer fee",577.3,0.0
4505,8,1,356,"Bank fee - wire transfer fee",0.0,577.3
4505,9,1,817,"Tax from wire transfer fees",92.37,0.0
4505,10,1,356,"Tax from wire transfer fees",0.0,92.37
4506,1,1,356,"Invoice Payment K1080",108920.69,0.0
4506,2,1,780,"Invoice Payment K 1080",0.0,125328.84
4506,3,1,784,"Invoice K 1080",12142.06,0.0
4506,4,1,589,"Invoice K 1080",4266.09,0.0
4507,1,1,356,"Invoice Payment K1077",77500.83,0.0
4507,2,1,819,"Invoice Payment K 1077",0.0,92888.69
4507,3,1,589,"Invoice Payment K 1077",15387.86,0.0
4508,1,1,356,"Check re-issued October 2016.",21000.0,0.0
4508,2,1,616,"Check re-issued October 2016.",0.0,21000.0
4509,1,1,827,"I-1703",86206.9,0.0
4509,2,1,817,"I-1703  ",13793.1,0.0
4509,3,1,356,"INT. 23163013  JJ CUSTOMER BUSINESS DEVELOPMENT, INC Nov.´2016",0.0,100000.0
4510,1,1,827,"I-1628",51724.14,0.0
4510,2,1,817,"I-1628  ",8275.86,0.0
4510,3,1,356,"INT. 26871013  JJ CUSTOMER BUSINESS DEVELOPMENT, INC Nov.´2016",0.0,60000.0
4511,1,1,799,"Nov. 2016",1727.82,0.0
4511,2,1,356,"INT. 42157008 debit Card Pymnt 8085 Nov.´2016",0.0,1727.82
4512,1,1,780,"I-K1082",124096.31,0.0
4512,2,1,778,"I-K1082",0.0,124096.31
4512,3,1,819,"I-K1083",92888.77,0.0
4512,4,1,818,"I-K1083",0.0,92888.77
4513,1,1,569,"ComCast",1027.0,0.0
4513,2,1,799,"ComCast",0.0,1027.0
4513,3,1,637,"NETPAY1",199.0,0.0
4513,4,1,799,"NETPAY1",0.0,199.0
4513,5,1,637,"LYFT RIDE SAT",222.17,0.0
4513,6,1,799,"LYFT RIDE SAT",0.0,222.17
4514,1,1,588,"Bank fee - checkbook",15.0,0.0
4514,2,1,356,"Bank fee - checkbook",0.0,15.0
4514,3,1,817,"Tax from checkbook fees",2.4,0.0
4514,4,1,356,"Tax from checkbook fees",0.0,2.4
4514,5,1,588,"Online Banking fee",250.0,0.0
4514,6,1,356,"Online Banking fee",0.0,250.0
4514,7,1,817,"Tax from wire transfer fees",40.0,0.0
4514,8,1,356,"Tax from wire transfer fees",0.0,40.0
4515,1,1,356,"Invoice Payment K1075",117825.6,0.0
4515,2,1,819,"Invoice Payment K 1075",0.0,92888.84
4515,3,1,585,"Invoice Payment K 1075",0.0,24936.76
4516,1,1,569,"PIN COV",2290.0,0.0
4516,2,1,356,"PIN COV",0.0,2290.0
4516,3,1,536,"HOME DEPOT",1073.41,0.0
4516,4,1,356,"HOME DEPOT",0.0,1073.41
4517,1,1,488,"Annual fee",105841.48,0.0
4517,2,1,819,"Invoice Payment K 1079",0.0,92888.84
4517,3,1,585,"Invoice Payment K 1079",0.0,12952.64
4518,1,1,799,"December 2016.",1448.17,0.0
4518,2,1,356,"INT. 31009009 debit Card Pymnt 8085 December´2016.",0.0,1448.17
4519,1,1,706,"I/7705",797.41,0.0
4519,2,1,817,"I/7705     ",127.59,0.0
4519,3,1,356,"Loan repayment",0.0,925.0
4520,1,1,569,"AT&T",267.0,0.0
4520,2,1,640,"AT&T",0.0,267.0
4521,1,1,588,"Online Banking fee",250.0,0.0
4521,2,1,356,"Online Banking fee",0.0,250.0
4521,3,1,817,"TAX from Banking Fees",40.0,0.0
4521,4,1,356,"TAX from Banking Fees",0.0,40.0
4521,5,1,588,"Bank fee - wire transfer fee",621.94,0.0
4521,6,1,356,"Bank fee - wire transfer fee",0.0,621.94
4521,7,1,817,"Tax from wire transfer fees",99.51,0.0
4521,8,1,356,"Tax from wire transfer fees",0.0,99.51
4522,1,1,569,"ComCast",1057.0,0.0
4522,2,1,799,"ComCast",0.0,1057.0
4522,3,1,637,"WEB District CR",69.0,0.0
4522,4,1,799,"WEB District CR",0.0,69.0
4523,1,1,356,"Invoice Payment K1081",117957.77,0.0
4523,2,1,819,"Invoice Payment K 1081",0.0,92888.82
4523,3,1,585,"Invoice Payment K 1081",0.0,25068.95
4524,1,1,356,"Invoice Payment K1082 Y 1084 ",241004.36,0.0
4524,2,1,780,"Invoice Payment K 1082",0.0,124096.31
4524,3,1,784,"Invoice K 1082",9585.9,0.0
4524,4,1,585,"Invoice K 1082",0.0,6015.5
4524,5,1,780,"Invoice K 1084",0.0,134540.38
4524,6,1,784,"Invoice K 1084",9585.9,0.0
4524,7,1,589,"Invoice K 1084",4476.03,0.0
4525,1,1,780,"I-K1084",134540.38,0.0
4525,2,1,778,"I-K1084",0.0,134540.38
4525,3,1,819,"I-K1085",92888.65,0.0
4525,4,1,818,"I-K1085",0.0,92888.65
4526,1,1,824,"I/1022415",323948.8,0.0
4526,2,1,640,"School of Graduates   December 2016.",0.0,323948.8
4527,1,1,778,"FY Closing - bringing accout balance to zero 2016",1328667.35,0.0
4527,2,1,818,"FY Closing - bringing accout balance to zero 2016",1141201.32,0.0
4527,3,1,823,"FY Closing - bringing accout balance to zero 2016",0.0,189200.8
4527,4,1,824,"FY Closing - bringing accout balance to zero 2016",0.0,323948.8
4527,5,1,827,"FY Closing - bringing accout balance to zero 2016",0.0,1350773.56
4527,6,1,536,"FY Closing - bringing accout balance to zero 2016",0.0,21705.71
4527,7,1,569,"FY Closing - bringing accout balance to zero 2016",0.0,24506.71
4527,8,1,573,"FY Closing - bringing accout balance to zero 2016",0.0,14954.8
4527,9,1,576,"FY Closing - bringing accout balance to zero 2016",0.0,1699.0
4527,10,1,637,"FY Closing - bringing accout balance to zero 2016",0.0,23282.21
4527,11,1,706,"FY Closing - bringing accout balance to zero 2016",0.0,10364.63
4527,12,1,817,"FY Closing - bringing accout balance to zero 2016",0.0,255132.38
4527,13,1,826,"FY Closing - bringing accout balance to zero 2016",0.0,2212.4
4527,14,1,585,"FY Closing - bringing accout balance to zero 2016",90984.25,0.0
4527,15,1,588,"FY Closing - bringing accout balance to zero 2016",0.0,9902.43
4527,16,1,589,"FY Closing - bringing accout balance to zero 2016",0.0,130065.1
4527,17,1,716,"FY Closing - bringing accout balance to zero 2016",0.0,247112.1
4527,18,1,828,"Retained Earnings",44007.7100000002,0.0
4528,1,1,827,"I-2016",172413.79,0.0
4528,2,1,817,"I-2016  ",27586.21,0.0
4528,3,1,356,"INT. 22336009  JJ CUSTOMER BUSINESS DEVELOPMENT, INC January ´2017",0.0,200000.0
4529,1,1,827,"I-2109",86206.9,0.0
4529,2,1,817,"I-2109  ",13793.1,0.0
4529,3,1,356,"INT. 54531009  JJ CUSTOMER BUSINESS DEVELOPMENT, INC January ´2017",0.0,100000.0
4530,1,1,799,"January '2017",1126.0,0.0
4530,2,1,356,"INT.22336009 debit Card Pymnt 8085 January ´2017.",0.0,1126.0
4531,1,1,829,"I-K1086",1908.78,0.0
4531,2,1,831,"I-K1086",0.0,1645.5
4531,3,1,483,"I-K1086",0.0,263.28
4531,4,1,829,"I-K1087",1908.78,0.0
4531,5,1,831,"I-K1087",0.0,1645.5
4531,6,1,483,"I-K1087",0.0,263.28
4531,7,1,819,"I-K1088",92888.68,0.0
4531,8,1,818,"I-K1088",0.0,92888.68
4531,9,1,830,"I-K1089",20000.0,0.0
4531,10,1,832,"I-K1089",0.0,17241.38
4531,11,1,483,"I-K1089",0.0,2758.62
4532,1,1,569,"ComCast",1028.0,0.0
4532,2,1,799,"ComCast",0.0,1028.0
4533,1,1,569,"Supermarket",323.3,0.0
4533,2,1,356,"Supermarket",0.0,323.3
4533,3,1,569,"Supermarket",1326.38,0.0
4533,4,1,356,"Supermarket",0.0,1326.38
4534,1,1,588,"Online Banking fee",250.0,0.0
4534,2,1,356,"Online Banking fee",0.0,250.0
4534,3,1,817,"TAX from Banking Fees",40.0,0.0
4534,4,1,356,"TAX from Banking Fees",0.0,40.0
4535,1,1,569,"AT&T",596.0,0.0
4535,2,1,640,"AT&T",0.0,596.0
4536,1,1,827,"I-2191",43103.45,0.0
4536,2,1,817,"I-2191  ",6896.55,0.0
4536,3,1,356,"INT. 50317017  JJ CUSTOMER BUSINESS DEVELOPMENT, INC February´2017",0.0,50000.0
4537,1,1,569,"ComCast",1081.0,0.0
4537,2,1,799,"ComCast",0.0,1081.0
